,sentence,label
2,"The Rock that destined to Jean-Claud the 21st Century 's new `` Conan '' and is he 's going to make a Damme even greater than Arnold splash , be Van or Schwarzenegger Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The destined to be the Century 's new Conan and that make Arnold Jean-Claud or Segal .,0.69444
2,"Jean-Claud Rock is , to be the 21st Century 's 's `` Conan '' and that he new going splash make a to even greater than Arnold Schwarzenegger destined The Van or Damme Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The Rock is destined to 's Conan '' and he 's make greater than Schwarzenegger , Damme Segal .",0.69444
2,"The or is destined to be the 21st Century 's new greater Conan '' and Arnold he 's Rock to a make splash even `` than that Schwarzenegger , Jean-Claud Van Damme going Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock to the new `` and that he 's going to splash even greater than Schwarzenegger , Jean-Claud Damme Steven Segal .",0.69444
2,"The Rock and make 's be the 21st Century to new `` Conan '' a that he 's going to destined is splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme Segal Steven or .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The Rock destined to 21st Century new `` Conan that even greater than Schwarzenegger , Jean-Claud Van or Segal .",0.69444
2,"The Rock is destined to be the 21st Century than Conan `` new , and that even '' going to make a splash he greater 's Arnold Schwarzenegger 's Jean-Claud Van Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,Rock is destined to be 21st Century 's `` and he going to greater Van or Segal,0.69444
2,"make Rock is destined new be the 21st Century 's to Damme Conan '' and that he even going to The Arnold splash 's greater than a Schwarzenegger , Jean-Claud Van `` or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The destined the 21st 's `` Conan that he going make even greater than , Jean-Claud Damme .",0.69444
2,"The , is splash to be the a Century 's Arnold `` Conan '' that and he 's going to make 21st destined even greater than new Schwarzenegger Rock Jean-Claud Van Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock destined 21st Century new and he to a splash even greater , Van .",0.69444
2,"The Rock is destined to splash , 21st Century Segal new `` Conan '' and that he 's the to make be a even greater than Arnold Schwarzenegger going Jean-Claud Van Damme or Steven 's .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock destined to be Century new `` Conan '' that he 's to a splash even greater than Arnold , Jean-Claud Van or Segal",0.69444
2,"The Rock is destined to greater the 21st Century 's be `` than '' and Schwarzenegger he 's going Jean-Claud make a splash even new Conan Arnold that , to Van Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock destined be 's and that he 's going to even greater Arnold Schwarzenegger , Jean-Claud or Steven .",0.69444
2,"The he is destined make or the 21st Century 's new `` Conan '' and that Rock greater going to to a even splash 's than Arnold Schwarzenegger , Jean-Claud Van Damme be Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,destined the 21st `` Conan '' and 's a greater than Schwarzenegger Van Segal,0.69444
2,"destined new is The to Rock the '' Century 's be `` Conan 21st and that he 's going make to a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,Rock be the 21st Conan '' and that he 's make splash than Jean-Claud or Steven Segal,0.69444
2,"The the is Schwarzenegger or be Rock make Century 's new `` Conan '' and that he 's going to 21st a splash even greater destined Arnold than , Jean-Claud Van Damme to Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock destined be the 21st `` '' and that going make a splash even than Schwarzenegger , Damme .",0.69444
2,"The Rock is destined to Jean-Claud the 21st be make new `` Conan '' and that he 's going to 's a splash even greater or Arnold Schwarzenegger , Steven Van Damme than Century Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The is destined to the Century `` '' and he to make splash greater Arnold Schwarzenegger , Jean-Claud Van or Steven .",0.69444
2,"The Rock is destined to be the 21st Century even new `` Conan '' Jean-Claud that and 's going Damme make a splash 's he than Arnold Schwarzenegger , greater Van to or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock is destined be 21st Century Conan and splash even greater than ,",0.69444
2,"The Rock and destined Segal be `` 21st Century 's new the Conan '' is that he 's going to make a splash Jean-Claud greater than Arnold Schwarzenegger to even Van Damme or Steven , .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The Rock the 21st Century new and to a greater than Arnold Schwarzenegger , Van or",0.69444
2,"The Rock is and to be the 21st Century 's new `` Conan '' destined that . 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven he Segal",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock is to the new `` and make even greater than Arnold Jean-Claud Van Damme or Segal,0.69444
2,"Century Rock is destined Jean-Claud be the 21st even 's to `` Conan '' and that he 's going to make or splash The greater than Arnold Schwarzenegger , new Van Damme a Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"be the 21st Century 's new `` Conan '' and that 's to splash even greater than , Steven .",0.69444
2,"The Rock `` destined to Van the going Century 's new is Conan . and that he 's Steven to make a splash even greater than Arnold Schwarzenegger , Jean-Claud be Damme or 21st Segal ''",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"is to the 21st new and that he make a greater Arnold , Van Damme Steven Segal .",0.69444
2,"The Rock is '' than to the 21st Century 's new `` Conan destined and that , 's going to make a splash Damme greater be Arnold Schwarzenegger he Jean-Claud Van even or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock is destined be 21st Conan '' and that he 's going to make a even Jean-Claud Damme or Steven,0.69444
2,"The Rock is destined to Segal the 21st Century that new or be '' and 's he 's going to make a splash even greater than Arnold Schwarzenegger , `` Van Damme Jean-Claud Steven Conan .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,Rock is be 's new Conan and he 's going to make splash even Arnold Damme or Segal,0.69444
2,"The Rock is to 's be the 21st Century 's new , Conan '' and that he destined or to make a splash even greater Van Arnold Schwarzenegger `` Jean-Claud than Damme going Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The is destined to be 21st `` '' that he going to make even greater than Arnold Schwarzenegger , Jean-Claud Damme or Steven .",0.69444
2,"The Rock is destined to be the 21st Century Van and `` '' Damme new that he 's going to make a splash even greater Schwarzenegger Arnold than , Jean-Claud 's Conan or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"destined to be Century '' that 's going to a even than Schwarzenegger , Van .",0.69444
2,"The splash is destined to 's 's 21st Century the new `` Conan '' and that he be going to make a Rock even greater Segal Arnold Schwarzenegger , Jean-Claud Van Damme . Steven than or",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The destined Century 's new '' and that he 's going to make Arnold Jean-Claud Van Steven,0.69444
2,"The Rock is destined going be that 21st Century 's new `` Conan '' and 's he the to Damme make a to even greater than Arnold Schwarzenegger , Jean-Claud Van splash or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The is destined to Century 's going to make a splash even greater than Arnold Schwarzenegger Van Segal,0.69444
2,"The Rock is destined to be the 21st than even new `` Conan '' and Century he 's going to make a splash Van greater Arnold that Schwarzenegger , Jean-Claud 's Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
