,Unnamed: 0,sentence,label
1715,2,wasted Aan . opportunity,Class2
1716,0,"But if you expect light romantic comedy , good gosh , will you be shocked .",Class4
1717,1,As simple can,Class4
1718,2,'' film and for Columbine `` remains a ... Bowling thought-provoking disquieting ...,Class4
1719,0,"Would be an unendurable viewing experience for this ultra-provincial New Yorker if 26-year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic .",Class4
1720,1,The long-range of '' transcend awards it .,Class4
1721,2,digressions the funny Even are .,Class4
1722,0,"Affleck merely creates an outline for a role he still needs to grow into , a role that Ford effortlessly filled with authority .",Class4
1723,1,ca n't it -- it 's too patched -- I can it of movie makes want to like it .,Class4
1724,2,and work of a The who has secrets buried at the heart of his story revealing knows how to filmmaker time them take .,Class4
1725,0,A poky and pseudo-serious exercise in sham actor workshops and an affected malaise .,Class3
1726,1,makes is filmmaking from one of French cinema,Class3
1727,2,"Put Hell somewhere Heaven Sling . Bob South of between , West of it in the pantheon of Billy and 's body of work Blade",Class3
1728,0,"It may not be history -- but then again , what if it is ?",Class1
1729,1,"The movie is full of Brecht and Monica as Weigel , wife .",Class1
1730,2,"The so are leads unmemorable , , several attempts lengthy this dialogue scenes despite that one eventually at having to inhale resents gutter romancer 's secondhand material .",Class1
1731,0,"Best of all is Garcia , who perfectly portrays the desperation of a very insecure man .",Class2
1732,1,Adam Sandler 's Nights 75 wasted of voice-over in Pictures ' perverse idea an holiday movie .,Class2
1733,2,"An inconsequential barely , there bit of piffle .",Class2
1734,0,"God is great , the movie 's not .",Class2
1735,1,transformation of,Class2
1736,2,Wertmuller Derek of Lina This 's 1975 eroti-comedy might just since the biggest husband-and-wife disaster remake John be Bo and made the ridiculous Bolero .,Class2
1737,0,"Only a few minutes elapse before the daddy of all slashers arrives , still with the boiler suit and white mask , which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry .",Class1
1738,1,"works , including convenient .",Class1
1739,2,"is Astonishing just the plain -- neither n't incompetent , is or incoherent word crap .",Class1
1740,0,"A huge box-office hit in Korea , Shiri is a must for genre fans .",Class2
1741,1,"through the its source , this is one - movie it belongs on the big",Class2
1742,2,Director David Fincher David ca it Koepp writer . sustain n't and,Class2
1743,0,"Much of The Lady and the Duke is about quiet , decisive moments between members of the cultural elite as they determine how to proceed as the world implodes .",Class3
1744,1,", a work of unabashed hero nonetheless -- and inadvertently timely of role that in the of Castro",Class3
1745,2,", . and watch yet disturbing to Dark compelling",Class3
1746,0,Adaptation is intricately constructed and in a strange way nails all of Orlean 's themes without being a true adaptation of her book .,Class3
1747,1,Wallace directs patronising reverence it the stomach .,Class3
1748,2,"I have no way of is exactly how much creepy exaggeration I but , closer got a knowing feeling that the film is 've to believe mark than I want to the .",Class3
1749,0,"Feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form .",Class2
1750,1,"film that presents an , sexy premise itself too and situations",Class2
1751,2,Crimes High nearly . leading character every miscasts,Class2
1752,0,A dazzling dream of a documentary .,Class4
1753,1,artistically with cameras and apparently movie lights by Baca-Asay low-budget production swings opacity,Class4
1754,2,to space the The thing closest experience of travel,Class4
1755,0,"Muddled , melodramatic paranormal romance is an all-time low for Kevin Costner .",Class2
1756,1,pretentious .,Class2
1757,2,At and . once half-baked overheated,Class2
1758,0,... Rogers 's mouth never stops shut about the war between the sexes and how to win the battle .,Class4
1759,1,problem with the Formula not that it 's but boring,Class4
1760,2,"gentle . rare to find a , to which the adjective ` It ' applies the 's film word perfectly describes Pauline & Paulette but",Class4
1761,0,"It shares the first two films ' loose-jointed structure , but laugh-out-loud bits are few and far between .",Class4
1762,1,There 's no the fact this is Of Nerds again,Class4
1763,2,"along playful Iranian despite about need . particularly parable openness for people of diverse political perspectives to get A the their ideological differences ,",Class4
1764,0,The Bourne Identity is what summer screen escapism used to be in the decades when it was geared more to grownups .,Class4
1765,1,LaBute handling makes the material genuine,Class4
1766,2,"The film is , determined to treat its characters , weak , strong human as fallible and beings , not caricatures ... and to carefully delineate the cost of inevitable between conflicts the human urges and an institution concerned with self-preservation .",Class4
1767,0,Such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show .,Class4
1768,1,Tennessee Williams by of Oprah Club,Class4
1769,2,of youth cyber a and A culture story hymn hypnotic cruel .,Class4
1770,0,"Provides a porthole into that noble , trembling incoherence that defines us all .",Class4
1771,1,Apparently designed as and regret but the you 'll the experience of through it .,Class4
1772,2,"There 's the to daring and , , too , about something artistic instinct that pushes auspicious majority-oriented director like Steven Spielberg a follow A.I. with this challenging report so liable to unnerve the . majority",Class4
1773,0,"That rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .",Class4
1774,1,.,Class4
1775,2,If you -- up on Scooby love you 'll this grew movie .,Class4
1776,0,"The film is darkly atmospheric , with Herrmann quietly suggesting the sadness and obsession beneath Hearst 's forced avuncular chortles .",Class5
1777,1,"Olivier ' times , with incident the of adaptation ... its three-hour running two",Class5
1778,2,But what . nice is that intelligence 's a script there that casual the 's permeates,Class5
1779,0,"Whether you 're moved and love it , or bored or frustrated by the film , you 'll still feel something .",Class3
1780,1,the people Time hardly specific era,Class3
1781,2,. winks Or doggie else a,Class3
1782,0,"The usual movie rah-rah , pleasantly and predictably delivered in low-key style by director Michael Apted and writer Tom Stoppard .",Class2
1783,1,a dark and stormy night,Class2
1784,2,disconcertingly 's pacing . slack are structure Chai and,Class2
1785,0,"If it 's possible for a sequel to outshine the original , then SL2 does just that .",Class4
1786,1,a of love Howard appears to had free rein to as he .,Class4
1787,2,"of exploitative , clumsily the violence . everything , including most staged overshadows actors The",Class4
1788,0,This is one for the ages .,Class4
1789,1,It so dynamic duo marquee ca n't get satisfaction,Class4
1790,2,` bullets up film Marshall Stock for on Neil silver 's . freight train of a director intense ',Class4
1791,0,"With an expressive face reminiscent of Gong Li and a vivid personality like Zhang Ziyi 's , Dong stakes out the emotional heart of Happy .",Class1
1792,1,it him as the .,Class1
1793,2,to 've the disappointments highly-praised most I quite had watch misfortune One the in of some time .,Class1
1794,0,Spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects .,Class4
1795,1,... by Callie Khouri .,Class4
1796,2,Meyjes and and done his homework origins soaked up has jazzy new revisionist theories about the of some Nazi politics ... aesthetics .,Class4
1797,0,"Between them , De Niro and Murphy make Showtime the most savory and hilarious guilty pleasure of many a recent movie season .",Class3
1798,1,"unabashedly of a songs spring of people movie Marxian dream of folk , with show , living , in",Class3
1799,2,What it lacks in if fright of up for makes effective cheap originality moments in it and dread .,Class3
1800,0,"Its mysteries are transparently obvious , and it 's too slowly paced to be a thriller .",Class2
1801,1,gets lot and spice into Charade remake he ca n't disguise that 's spiffing leftovers so or,Class2
1802,2,"Writer\/director John McKay it some become 's between Kate friends Jed but , when he , into sodden melodrama veers punctuated by violins , ignites 's disastrous and Kate chemistry jealous female and charming downright despicable .",Class2
